Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1975","1975","ha","506090","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1976","1976","ha","445234","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1977","1977","ha","959500","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1978","1978","ha","1223800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1979","1979","ha","2350600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1980","1980","ha","1626700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1981","1981","ha","1658400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1982","1982","ha","1989000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1983","1983","ha","1281200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1984","1984","ha","1573400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1985","1985","ha","1202800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1986","1986","ha","817100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1987","1987","ha","752400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1988","1988","ha","817900","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1989","1989","ha","776200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1990","1990","ha","813800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1991","1991","ha","1163840","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1992","1992","ha","877780","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1993","1993","ha","1083060","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1994","1994","ha","1471090","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1995","1995","ha","1407500","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1996","1996","ha","1038430","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1997","1997","ha","1180500","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1998","1998","ha","1482000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","1999","1999","ha","1471440","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2000","2000","ha","1140010","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2001","2001","ha","1100780","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2002","2002","ha","971563","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2003","2003","ha","994704","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2004","2004","ha","747825","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2005","2005","ha","1127040","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2006","2006","ha","793200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2007","2007","ha","892336","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2008","2008","ha","1034340","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2009","2009","ha","854060","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2010","2010","ha","809710","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2011","2011","ha","603760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2012","2012","ha","784330","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2013","2013","ha","620210","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2014","2014","ha","640220","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2015","2015","ha","766600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2016","2016","ha","647490","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2017","2017","ha","565280","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2018","2018","ha","519570","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2019","2019","ha","536080","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","267","Sunflower seed","2020","2020","ha","719090","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1961","1961","hg/ha","9094","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1962","1962","hg/ha","9823","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1963","1963","hg/ha","10914","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1964","1964","hg/ha","5844","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1965","1965","hg/ha","6880","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1966","1966","hg/ha","8822","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1967","1967","hg/ha","11132","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1968","1968","hg/ha","10552","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1969","1969","hg/ha","9900","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1970","1970","hg/ha","9783","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1971","1971","hg/ha","10345","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1972","1972","hg/ha","9861","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1973","1973","hg/ha","11068","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1974","1974","hg/ha","10992","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1975","1975","hg/ha","11341","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1976","1976","hg/ha","10939","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1977","1977","hg/ha","14706","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1978","1978","hg/ha","15878","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1979","1979","hg/ha","15008","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1980","1980","hg/ha","11453","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1981","1981","hg/ha","12974","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1982","1982","hg/ha","12638","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1983","1983","hg/ha","11731","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1984","1984","hg/ha","11334","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1985","1985","hg/ha","12402","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1986","1986","hg/ha","15302","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1987","1987","hg/ha","16419","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1988","1988","hg/ha","10522","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1989","1989","hg/ha","11159","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1990","1990","hg/ha","14037","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1991","1991","hg/ha","15238","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1992","1992","hg/ha","13993","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1993","1993","hg/ha","11497","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1994","1994","hg/ha","15706","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1995","1995","hg/ha","13391","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1996","1996","hg/ha","16076","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1997","1997","hg/ha","14679","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1998","1998","hg/ha","16895","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","1999","1999","hg/ha","14213","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2000","2000","hg/ha","15149","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2001","2001","hg/ha","15030","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2002","2002","hg/ha","13064","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2003","2003","hg/ha","13584","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2004","2004","hg/ha","13130","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2005","2005","hg/ha","16916","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2006","2006","hg/ha","14241","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2007","2007","hg/ha","15970","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2008","2008","hg/ha","16031","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2009","2009","hg/ha","17320","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2010","2010","hg/ha","16159","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2011","2011","hg/ha","15641","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2012","2012","hg/ha","16931","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2013","2013","hg/ha","15623","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2014","2014","hg/ha","16581","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2015","2015","hg/ha","18247","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2016","2016","hg/ha","19357","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2017","2017","hg/ha","18173","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2018","2018","hg/ha","19498","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2019","2019","hg/ha","17724","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5419","Yield","267","Sunflower seed","2020","2020","hg/ha","20221","Fc","Calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1961","1961","tonnes","27935","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1962","1962","tonnes","24249","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1963","1963","tonnes","47260","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1964","1964","tonnes","29656","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1965","1965","tonnes","33691","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1966","1966","tonnes","47123","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1967","1967","tonnes","120414","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1968","1968","tonnes","94796","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1969","1969","tonnes","95927","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1970","1970","tonnes","110891","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1971","1971","tonnes","272536","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1972","1972","tonnes","410711","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1973","1973","tonnes","394390","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1974","1974","tonnes","298255","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1975","1975","tonnes","573937","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1976","1976","tonnes","487040","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1977","1977","tonnes","1411000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1978","1978","tonnes","1943200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1979","1979","tonnes","3527800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1980","1980","tonnes","1863100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1981","1981","tonnes","2151600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1982","1982","tonnes","2513600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1983","1983","tonnes","1503000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1984","1984","tonnes","1783300","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1985","1985","tonnes","1491700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1986","1986","tonnes","1250300","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1987","1987","tonnes","1235400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1988","1988","tonnes","860600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1989","1989","tonnes","866200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1990","1990","tonnes","1142300","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1991","1991","tonnes","1773440","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1992","1992","tonnes","1228260","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1993","1993","tonnes","1245170","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1994","1994","tonnes","2310490","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1995","1995","tonnes","1884800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1996","1996","tonnes","1669400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1997","1997","tonnes","1732900","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1998","1998","tonnes","2503800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","1999","1999","tonnes","2091340","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2000","2000","tonnes","1727030","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2001","2001","tonnes","1654520","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2002","2002","tonnes","1269267","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2003","2003","tonnes","1351230","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2004","2004","tonnes","981890","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2005","2005","tonnes","1906551","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2006","2006","tonnes","1129630","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2007","2007","tonnes","1425098","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2008","2008","tonnes","1658170","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2009","2009","tonnes","1479220","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2010","2010","tonnes","1308430","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2011","2011","tonnes","944350","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2012","2012","tonnes","1327960","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2013","2013","tonnes","968960","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2014","2014","tonnes","1061540","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2015","2015","tonnes","1398780","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2016","2016","tonnes","1253360","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2017","2017","tonnes","1027270","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2018","2018","tonnes","1013040","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2019","2019","tonnes","950140","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","267","Sunflower seed","2020","2020","tonnes","1454100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1961","1961","ha","74194","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1962","1962","ha","82038","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1963","1963","ha","69168","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1964","1964","ha","61238","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1965","1965","ha","68074","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1966","1966","ha","62523","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1967","1967","ha","56497","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1968","1968","ha","54744","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1969","1969","ha","55229","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1970","1970","ha","51553","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1971","1971","ha","45600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1972","1972","ha","45880","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1973","1973","ha","45186","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1974","1974","ha","47813","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1975","1975","ha","46283","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1976","1976","ha","46458","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1977","1977","ha","43344","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1978","1978","ha","45420","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","122","Sweet potatoes","1979","1979","ha","46243","A","Aggregate, may include official, semi-official, estimated or calculated data"
